customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ExpectedTotal,LeakageDiff,TenureGroup,ChargeGroup,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes
3930-ZGWVE,1,0,0,0,1,1,0,19.75,19.75,0,19.75,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2639-UGMAZ,1,1,0,0,71,0,1,56.45,3985.35,0,4007.9500000000003,22.600000000000364,4-6 yr,Mid ($35-65),False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
2876-GZYZC,0,0,0,0,13,1,1,85.95,1215.65,0,1117.3500000000001,98.29999999999995,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6207-WIOLX,0,0,1,1,25,0,1,58.6,1502.65,1,1465.0,37.65000000000009,2-4 yr,Mid ($35-65),False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True
8587-XYZSF,1,0,0,0,67,1,0,50.55,3260.1,0,3386.85,126.75,4-6 yr,Mid ($35-65),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3091-FYHKI,1,0,0,0,1,0,1,35.45,35.45,1,35.45,0.0,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2372-HWUHI,1,0,0,0,2,1,0,44.35,81.25,1,88.7,7.450000000000003,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7799-LGRDP,0,0,0,0,43,1,1,25.7,1188.2,0,1105.1,83.10000000000014,2-4 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
7850-VWJUU,0,0,0,0,23,1,1,75.0,1778.5,0,1725.0,53.5,1-2 yr,High ($65-90),True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3774-VBNXY,0,0,1,1,64,1,0,20.2,1277.75,0,1292.8,15.049999999999955,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6217-KDYWC,1,0,0,1,57,1,1,19.6,1170.55,0,1117.2,53.34999999999991,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0390-DCFDQ,0,1,1,0,1,1,1,70.45,70.45,1,70.45,0.0,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3146-MSEGF,0,1,1,1,72,1,1,88.05,6425.65,0,6339.599999999999,86.05000000000018,4-6 yr,High ($65-90),False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
4080-OGPJL,0,0,0,0,8,1,0,71.15,563.65,1,569.2,5.550000000000068,0-1 yr,High ($65-90),False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1095-WGNGG,0,0,1,0,61,1,1,101.05,5971.25,0,6164.05,192.80000000000018,4-6 yr,Premium ($90+),True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
2636-SJDOU,1,0,0,0,64,1,1,84.3,5289.05,0,5395.2,106.14999999999964,4-6 yr,High ($65-90),True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1131-QQZEB,1,1,1,0,71,1,0,23.95,1756.2,0,1700.45,55.75,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
5716-EZXZN,0,0,1,1,65,1,1,99.05,6416.7,0,6438.25,21.550000000000182,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
6837-BJYDQ,1,0,0,0,3,1,0,19.6,61.35,0,58.800000000000004,2.549999999999997,0-1 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2135-RXIHG,1,0,0,0,1,1,1,45.65,45.65,1,45.65,0.0,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6440-DKQGE,1,0,0,1,30,1,0,64.5,1929.95,0,1935.0,5.0499999999999545,2-4 yr,Mid ($35-65),False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3466-BYAVD,1,0,1,1,15,1,1,69.5,1071.4,0,1042.5,28.90000000000009,1-2 yr,High ($65-90),False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
3780-YVMFA,0,0,1,1,8,1,1,68.55,564.35,0,548.4,15.950000000000045,0-1 yr,High ($65-90),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3874-EQOEP,1,0,0,0,7,1,0,95.0,655.5,1,665.0,9.5,0-1 yr,Premium ($90+),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
1679-JRFBR,0,0,1,1,70,1,1,108.15,7930.55,0,7570.5,360.0500000000002,4-6 yr,Premium ($90+),True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True
9073-ZZIAY,1,0,1,1,62,1,0,86.1,5215.25,0,5338.2,122.94999999999982,4-6 yr,High ($65-90),False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True
3077-RSNTJ,0,0,1,1,6,1,0,19.7,113.5,0,118.19999999999999,4.699999999999989,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6551-GNYDG,0,0,1,1,14,1,1,80.9,1152.8,0,1132.6000000000001,20.199999999999818,1-2 yr,High ($65-90),True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9167-APMXZ,0,0,0,0,22,1,1,84.15,1821.95,0,1851.3000000000002,29.350000000000136,1-2 yr,High ($65-90),True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2749-CTKAJ,1,0,1,1,22,1,0,20.15,419.9,0,443.29999999999995,23.399999999999977,1-2 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6371-NZYEG,1,0,1,1,16,1,0,64.25,1024.0,0,1028.0,4.0,1-2 yr,Mid ($35-65),False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7554-NEWDD,1,0,0,0,10,1,0,25.7,251.6,0,257.0,5.400000000000006,0-1 yr,Low ($0-35),False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
8992-VONJD,0,0,0,1,13,1,1,56.0,764.55,0,728.0,36.549999999999955,1-2 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0867-MKZVY,0,0,1,0,20,1,0,82.4,1592.35,1,1648.0,55.65000000000009,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
4482-EWFMI,0,0,0,0,2,1,1,69.7,135.2,0,139.4,4.200000000000017,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4648-YPBTM,1,0,0,0,53,1,1,73.9,3958.25,0,3916.7000000000003,41.54999999999973,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2907-ILJBN,0,0,1,1,11,1,0,20.6,233.9,0,226.60000000000002,7.299999999999983,0-1 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6345-FZOQH,1,0,1,0,69,1,0,19.9,1363.45,0,1373.1,9.649999999999864,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3376-BMGFE,0,0,0,0,4,1,1,70.9,273.0,1,283.6,10.600000000000023,0-1 yr,High ($65-90),True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5997-OPVFA,1,0,1,0,72,1,1,89.05,6254.45,0,6411.599999999999,157.14999999999964,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3445-HXXGF,1,1,1,0,58,0,1,45.3,2651.2,1,2627.3999999999996,23.800000000000182,4-6 yr,Mid ($35-65),False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
1159-WFSGR,0,0,1,1,16,1,0,20.4,321.4,0,326.4,5.0,1-2 yr,Low ($0-35),False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7654-YWJUF,1,0,1,0,43,1,1,84.25,3539.25,0,3622.75,83.5,2-4 yr,High ($65-90),True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1875-QIVME,0,0,1,0,2,1,1,104.4,242.8,1,208.8,34.0,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
6727-IOTLZ,1,0,1,0,14,1,0,81.95,1181.75,0,1147.3,34.450000000000045,1-2 yr,High ($65-90),False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True
0691-JVSYA,0,0,1,0,53,1,1,94.85,5000.2,1,5027.049999999999,26.849999999999454,4-6 yr,Premium ($90+),True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
5918-VUKWP,0,0,0,0,32,1,0,20.55,654.55,0,657.6,3.050000000000068,2-4 yr,Low ($0-35),False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1744-JHKYS,0,0,1,0,34,1,0,24.7,780.2,0,839.8,59.59999999999991,2-4 yr,Low ($0-35),False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
2656-FMOKZ,0,1,0,0,15,1,1,74.45,1145.7,1,1116.75,28.950000000000045,1-2 yr,High ($65-90),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2070-FNEXE,0,1,0,0,7,1,0,76.45,503.6,1,535.15,31.549999999999955,0-1 yr,High ($65-90),True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5947-SGKCL,0,0,1,1,15,1,1,105.35,1559.25,0,1580.25,21.0,1-2 yr,Premium ($90+),True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
3712-PKXZA,1,0,1,0,61,1,1,20.55,1252.0,0,1253.55,1.5499999999999545,4-6 yr,Low ($0-35),False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6317-YPKDH,0,0,0,0,1,0,0,29.95,29.95,1,29.95,0.0,0-1 yr,Low ($0-35),False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
6582-OIVSP,0,0,0,0,1,1,0,45.3,45.3,0,45.3,0.0,0-1 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9367-WXLCH,1,0,0,0,8,1,0,84.5,662.65,1,676.0,13.350000000000023,0-1 yr,High ($65-90),True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5524-KHNJP,1,0,1,1,33,1,0,74.75,2453.3,0,2466.75,13.449999999999818,2-4 yr,High ($65-90),False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1918-ZBFQJ,0,0,0,0,13,1,1,79.25,1111.65,1,1030.25,81.40000000000009,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1024-GUALD,0,0,1,0,1,0,1,24.8,24.8,1,24.8,0.0,0-1 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4827-USJHP,1,0,0,0,20,1,1,51.8,1023.85,0,1036.0,12.149999999999977,1-2 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8167-GJLRN,1,0,0,0,3,0,0,30.4,82.15,0,91.19999999999999,9.049999999999983,0-1 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0956-SYCWG,0,0,0,0,13,1,0,19.65,244.8,0,255.45,10.649999999999977,1-2 yr,Low ($0-35),False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
8017-UVSZU,0,0,1,0,40,1,0,56.6,2379.1,0,2264.0,115.09999999999991,2-4 yr,Mid ($35-65),False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7100-FQPRV,1,0,1,1,43,1,1,71.9,3173.35,0,3091.7000000000003,81.64999999999964,2-4 yr,High ($65-90),False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
2472-OVKUP,1,0,1,0,6,1,1,91.0,531.0,1,546.0,15.0,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2984-RGEYA,0,0,1,1,69,1,0,19.75,1375.4,0,1362.75,12.650000000000091,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9680-NIAUV,0,0,1,1,72,1,0,109.7,8129.3,0,7898.400000000001,230.89999999999964,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True
2146-EGVDT,1,0,1,1,59,1,0,19.3,1192.7,0,1138.7,54.0,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2604-IJPDU,0,0,1,0,20,1,1,96.55,1901.65,0,1931.0,29.34999999999991,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
9178-JHUVJ,1,0,1,1,24,1,1,24.1,587.4,0,578.4000000000001,8.999999999999886,1-2 yr,Low ($0-35),False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
6168-YBYNP,1,0,0,0,59,1,1,111.35,6519.75,0,6569.65,49.899999999999636,4-6 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
7255-SSFBC,1,0,1,1,72,1,1,112.25,8041.65,0,8082.0,40.350000000000364,4-6 yr,Premium ($90+),True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
3645-DEYGF,1,0,0,1,1,1,0,20.75,20.75,0,20.75,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9323-HGFWY,0,0,1,0,27,1,1,101.9,2681.15,0,2751.3,70.15000000000009,2-4 yr,Premium ($90+),True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
8544-GOQSH,0,0,0,0,14,1,1,80.05,1112.3,0,1120.7,8.400000000000091,1-2 yr,High ($65-90),True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3363-DTIVD,1,0,1,1,71,1,0,105.55,7405.5,0,7494.05,88.55000000000018,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
7018-WBJNK,1,0,0,1,13,1,1,78.3,1033.95,0,1017.9,16.050000000000068,1-2 yr,High ($65-90),True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9142-KZXOP,1,0,0,0,44,1,0,68.85,2958.95,0,3029.3999999999996,70.44999999999982,2-4 yr,High ($65-90),True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7674-YTAFD,0,0,0,0,33,1,1,79.95,2684.85,0,2638.35,46.5,2-4 yr,High ($65-90),True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6348-SNFUS,1,0,1,1,72,0,1,55.45,4179.2,0,3992.4,186.79999999999973,4-6 yr,Mid ($35-65),False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
1285-OKIPP,1,0,0,0,1,1,0,79.9,79.9,1,79.9,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7825-ECJRF,0,0,0,0,19,1,1,106.6,1934.45,1,2025.3999999999999,90.94999999999982,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True
1347-KTTTA,1,0,1,0,64,1,1,102.45,6654.1,0,6556.8,97.30000000000018,4-6 yr,Premium ($90+),True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True
7841-TZDMQ,1,0,0,0,2,1,1,46.0,84.5,1,92.0,7.5,0-1 yr,Mid ($35-65),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4195-NZGTA,0,0,0,0,1,0,0,25.25,25.25,0,25.25,0.0,0-1 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7157-SMCFK,1,0,0,1,61,1,0,19.75,1124.2,0,1204.75,80.54999999999995,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4709-LKHYG,0,0,1,1,29,1,0,20.0,540.05,0,580.0,39.950000000000045,2-4 yr,Low ($0-35),False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2504-DSHIH,1,1,1,0,23,1,0,86.8,1975.85,0,1996.3999999999999,20.549999999999955,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
